 Alabama	Madison County	417.7	Google Fiber Alabama, LLC
 Alabama	Madison County	417.7	AT&T Services, Inc.
 Tennessee	Rutherford County	424.0	AT&T Services, Inc.
 Tennessee	Rutherford County	424.0	COMCAST CABLE COMMUNICATIONS, LLC
 New Hampshire	Rockingham County	425.0	Northern New England Telephone Operations LLC
 Indiana	Elkhart County	426.5	Midwest Energy & Communications
 Georgia	Columbia County	427.6	AT&T Services, Inc.
 Georgia	Barrow County	432.7	AT&T Services, Inc.
 Georgia	Barrow County	432.7	Windstream Georgia Communications, LLC
 Indiana	Johnson County	435.8	AT&T Services, Inc.
 Ohio	Clermont County	436.5	Intelliwave, LLC
 Texas	Montgomery County	437.5	AT&T Services, Inc.
 Texas	Montgomery County	437.5	Grande Communications Networks, LLC
 Texas	Montgomery County	437.5	En-Touch Systems, Inc.
 Texas	Montgomery County	437.5	COMCAST CABLE COMMUNICATIONS, LLC
 Texas	Montgomery County	437.5	Consolidated Communications Holdings, Inc.
 Texas	Gregg County	445.4	En-Touch Systems, Inc.
 Michigan	Kalamazoo County	445.7	AT&T Services, Inc.
 Michigan	Kalamazoo County	445.7	Midwest Energy & Communications
 California	Ventura County	446.7	AT&T Services, Inc.
 California	Ventura County	446.7	California Internet, L.P. DBA GeoLinks
 California	Ventura County	446.7	Consolidated Smart Broadband Systems, LLC
 Florida	Volusia County	449.2	AT&T Services, Inc.
 Florida	Volusia County	449.2	Orlando Telephone Company, Inc.
 Florida	Volusia County	449.2	CenturyLink, Inc.
 Florida	Escambia County	453.4	Cox Communications, Inc
 Florida	Escambia County	453.4	AT&T Services, Inc.
 Georgia	Paulding County	455.8	AT&T Services, Inc.
 Texas	Cameron County	456.0	VTX Telecom, LLC
 Texas	Cameron County	456.0	Smartcom Telephone, LLC
 Texas	Cameron County	456.0	Valley Telephone Cooperative, Inc.
 Texas	Cameron County	456.0	VTX Communications, LLC
 New Hampshire	Hillsborough County	457.4	COMCAST CABLE COMMUNICATIONS, LLC
 Georgia	Hall County	457.5	AT&T Services, Inc.
 Georgia	Hall County	457.5	Habersham Electric Membership Corporation
 Pennsylvania	Lackawanna County	467.1	PenTeleData Limited Partnership I
 Michigan	Ottawa County	468.2	AT&T Services, Inc.
 Wisconsin	Brown County	468.2	AT&T Services, Inc.
 Michigan	Ottawa County	468.2	Ace Telephone Company of Michigan Inc
 Michigan	Ottawa County	468.2	Holland Board of Public Works
 Oklahoma	Cleveland County	474.7	Cox Communications, Inc
 Oklahoma	Cleveland County	474.7	AT&T Services, Inc.
 Washington	Pierce County	476.3	Mashell Telecom, Inc. d/b/a Rainier Connect
 Washington	Pierce County	476.3	CenturyLink, Inc.
 Pennsylvania	Berks County	480.4	PenTeleData Limited Partnership I
 Pennsylvania	York County	481.1	CenturyLink, Inc.
 Pennsylvania	York County	481.1	PenTeleData Limited Partnership I
 Pennsylvania	York County	481.1	California Internet, L.P. DBA GeoLinks
 California	Marin County	485.1	AT&T Services, Inc.
 California	Marin County	485.1	California Internet, L.P. DBA GeoLinks
 Florida	St. Lucie County	485.7	AT&T Services, Inc.
 Michigan	Washtenaw County	488.4	AT&T Services, Inc.
 Michigan	Washtenaw County	488.4	LightSpeed Comminications, LLC
 North Carolina	Cumberland County	489.7	CenturyLink, Inc.
 North Carolina	Cumberland County	489.7	Windstream North Carolina, LLC
 North Carolina	Cabarrus County	492.1	AT&T Services, Inc.
 North Carolina	Cabarrus County	492.1	Google Fiber North Carolina, LLC
 North Carolina	Cabarrus County	492.1	Windstream Communications, Inc.
 North Carolina	Cabarrus County	492.1	Windstream Concord Telephone, LLC
 California	San Joaquin County	492.6	AT&T Services, Inc.
 California	San Joaquin County	492.6	COMCAST CABLE COMMUNICATIONS, LLC
 Texas	Hidalgo County	493.2	AT&T Services, Inc.
 Texas	Hidalgo County	493.2	Smartcom Telephone, LLC
 Texas	Hidalgo County	493.2	En-Touch Systems, Inc.
 Texas	Hidalgo County	493.2	Valley Telephone Cooperative, Inc.
 Texas	Hidalgo County	493.2	VTX Communications, LLC
 Kansas	Sedgwick County	499.6	Cox Communications, Inc
 Kansas	Sedgwick County	499.6	AT&T Services, Inc.
 Kansas	Sedgwick County	499.6	Fiber Communications of Columbus LLC dba Optic Communications
 California	Solano County	503.0	AT&T Services, Inc.
 Arkansas	Pulaski County	503.8	AT&T Services, Inc.
 Arkansas	Pulaski County	503.8	E. Ritter Communications, Inc d/b/a Ritter Communications, Inc
 Indiana	Floyd County	504.1	AT&T Services, Inc.
 Michigan	Ingham County	505.1	AT&T Services, Inc.
 Michigan	Ingham County	505.1	LightSpeed Comminications, LLC
 South Carolina	Richland County	507.9	AT&T Services, Inc.
 South Carolina	Richland County	507.9	West Carolina Rural Telephone Cooperative, Inc.
 South Carolina	Richland County	507.9	CarolinaConnect Cooperative Inc.
 Georgia	Cherokee County	508.3	AT&T Services, Inc.
 Georgia	Cherokee County	508.3	Windstream Georgia Communications, LLC
 Pennsylvania	Dauphin County	510.6	PenTeleData Limited Partnership I
 Illinois	McHenry County	511.9	AT&T Services, Inc.
 Ohio	Warren County	530.0	CenturyLink, Inc.
 Florida	Brevard County	535.0	AT&T Services, Inc.
 Georgia	Fayette County	548.3	AT&T Services, Inc.
 Pennsylvania	Lancaster County	550.4	PenTeleData Limited Partnership I
 Pennsylvania	Lancaster County	550.4	Windstream D&E, Inc.
 Missouri	Clay County	558.6	AT&T Services, Inc.
 Missouri	Clay County	558.6	Google Fiber Missouri, LLC
 Missouri	Clay County	558.6	City of North Kansas City
 Missouri	Clay County	558.6	PowerComm Broadband dba NewDawn Fiber
 New Jersey	Burlington County	561.9	COMCAST CABLE COMMUNICATIONS, LLC
 New Mexico	Bernalillo County	570.8	Plateau Telecommunications, Inc.
 New Mexico	Bernalillo County	570.8	CenturyLink, Inc.
 New Mexico	Bernalillo County	570.8	COMCAST CABLE COMMUNICATIONS, LLC
 South Carolina	Greenville County	574.7	AT&T Services, Inc.
 Illinois	Winnebago County	575.2	California Internet, L.P. DBA GeoLinks
 North Carolina	Gaston County	578.8	AT&T Services, Inc.
 Indiana	St. Joseph County	583.0	AT&T Services, Inc.
 Indiana	St. Joseph County	583.0	Midwest Energy & Communications
 California	Santa Cruz County	589.4	AT&T Services, Inc.
 California	Santa Cruz County	589.4	Etheric Networks, Inc.
 Alabama	Jefferson County	592.5	AT&T Services, Inc.
 Alabama	Jefferson County	592.5	Windstream Alabama, LLC
 Ohio	Lorain County	613.6	AT&T Services, Inc.
 Ohio	Lorain County	613.6	Windstream Ohio, Inc.
 Texas	Rockwall County	616.7	AT&T Services, Inc.
 Texas	Rockwall County	616.7	En-Touch Systems, Inc.
 Georgia	Richmond County	618.4	AT&T Services, Inc.
 Minnesota	Washington County	619.7	CenturyLink, Inc.
 Tennessee	Hamilton County	620.3	AT&T Services, Inc.
 Tennessee	Hamilton County	620.3	EPB Fiber Optics
 Georgia	Chatham County	621.7	AT&T Services, Inc.
 Georgia	Chatham County	621.7	Planters Communications, LLC
 Florida	Pasco County	622.2	CenturyLink, Inc.
 Georgia	Bibb County	622.8	Cox Communications, Inc
 Georgia	Bibb County	622.8	AT&T Services, Inc.
 Georgia	Henry County	633.0	AT&T Services, Inc.
 Washington	Kitsap County	635.9	CenturyLink, Inc.
 Missouri	St. Charles County	643.2	AT&T Services, Inc.
 Missouri	St. Charles County	643.2	Google Fiber Missouri, LLC
 Missouri	St. Charles County	643.2	Sho-Me Technologies, LLC
 Virginia	Chesapeake city	652.0	Cox Communications, Inc
 Virginia	Chesapeake city	652.0	Eastern Shore Communications, LLC
 Ohio	Stark County	652.9	AT&T Services, Inc.
 Georgia	Rockdale County	656.5	AT&T Services, Inc.
 Georgia	Douglas County	661.8	AT&T Services, Inc.
 Georgia	Douglas County	661.8	Google Fiber Georgia, LLC
 Nebraska	Sarpy County	664.6	Cox Communications, Inc
 Nebraska	Sarpy County	664.6	CenturyLink, Inc.
 Pennsylvania	Chester County	664.7	PenTeleData Limited Partnership I
 Michigan	Genesee County	668.5	AT&T Services, Inc.
 Michigan	Genesee County	668.5	Air Advantage, LLC
 Michigan	Genesee County	668.5	Spark Fiber LLC
 Michigan	Genesee County	668.5	LightSpeed Comminications, LLC
 Florida	Palm Beach County	670.2	AT&T Services, Inc.
 Florida	Palm Beach County	670.2	COMCAST CABLE COMMUNICATIONS, LLC
 Washington	Clark County	676.2	Stephouse Holdings Company, LLC
 Washington	Clark County	676.2	CenturyLink, Inc.
 Texas	Fort Bend County	679.5	AT&T Services, Inc.
 Texas	Fort Bend County	679.5	En-Touch Systems, Inc.
 Texas	Fort Bend County	679.5	COMCAST CABLE COMMUNICATIONS, LLC
 Texas	Fort Bend County	679.5	Consolidated Communications Holdings, Inc.
 Texas	Fort Bend County	679.5	Windstream Sugar Land, LLC
 Florida	Sarasota County	682.6	Orlando Telephone Company, Inc.
 Indiana	Hamilton County	696.4	Swayzee Telephone Co Inc
 Indiana	Hamilton County	696.4	AT&T Services, Inc.
 Indiana	Hamilton County	696.4	Clay County Rural Telephone Cooperative Inc
 Indiana	Hamilton County	696.4	NineStar Connect
 Indiana	Hamilton County	696.4	Central Indiana Communications, Inc.
Puerto Rico	Guayama Municipio	698.0	Critical Hub Networks, Inc.
 Colorado	Jefferson County	699.5	CenturyLink, Inc.
 Minnesota	Dakota County	709.0	CenturyLink, Inc.
 Minnesota	Dakota County	709.0	Hiawatha Broadband Communications Inc.
 Wisconsin	Waukesha County	709.4	AT&T Services, Inc.
 Michigan	Kent County	711.5	AT&T Services, Inc.
 Michigan	Kent County	711.5	LightSpeed Comminications, LLC
 Michigan	Kent County	711.5	Crystal Automation Systems, Inc.
 Colorado	Arapahoe County	716.7	CenturyLink, Inc.
Puerto Rico	Cabo Rojo Municipio	723.5	Critical Hub Networks, Inc.
 Oregon	Washington County	731.4	Stephouse Holdings Company, LLC
 Oregon	Washington County	731.4	WaveDivision Holdings, LLC
 Oregon	Washington County	731.4	CenturyLink, Inc.
 Oregon	Washington County	731.4	COMCAST CABLE COMMUNICATIONS, LLC
 California	San Diego County	735.8	Cox Communications, Inc
 California	San Diego County	735.8	AT&T Services, Inc.
 California	San Diego County	735.8	Google Fiber California, LLC
 California	San Diego County	735.8	Webpass, Inc.
 California	San Diego County	735.8	California Internet, L.P. DBA GeoLinks
 California	San Diego County	735.8	Consolidated Smart Broadband Systems, LLC
 Iowa	Polk County	750.5	The Farmers Mutual Telephone Company of Stanton, Iowa
 Iowa	Polk County	750.5	Farmers Cooperative Telephone Company
 Iowa	Polk County	750.5	Hawkeye Telephone Company
 Iowa	Polk County	750.5	Danville Mutual Telephone Company
 Iowa	Polk County	750.5	Lehigh Valley Cooperative Telephone Association
 Iowa	Polk County	750.5	CenturyLink, Inc.
 Massachusetts	Hampden County	751.0	Westfield Gas and Electric
 Texas	Denton County	754.3	AT&T Services, Inc.
 Texas	Denton County	754.3	Grande Communications Networks, LLC
 Texas	Denton County	754.3	En-Touch Systems, Inc.
 Texas	Denton County	754.3	CenturyLink, Inc.
 Texas	Denton County	754.3	California Internet, L.P. DBA GeoLinks
 North Carolina	Guilford County	756.4	AT&T Services, Inc.
 North Carolina	Guilford County	756.4	North State Communications Advanced Services, LLC
 North Carolina	Guilford County	756.4	North State Telephone Company dba North State Communications
 Texas	Galveston County	769.9	AT&T Services, Inc.
 Texas	Galveston County	769.9	En-Touch Systems, Inc.
 Minnesota	Anoka County	782.1	CenturyLink, Inc.
 Georgia	Forsyth County	783.5	AT&T Services, Inc.
 Ohio	Butler County	788.2	AT&T Services, Inc.
 Florida	Lee County	788.7	Orlando Telephone Company, Inc.
 Florida	Lee County	788.7	CenturyLink, Inc.
 Texas	El Paso County	790.6	AT&T Services, Inc.
 Texas	El Paso County	790.6	En-Touch Systems, Inc.
 Pennsylvania	Northampton County	805.4	PenTeleData Limited Partnership I
 Illinois	Will County	809.6	AT&T Services, Inc.
 Louisiana	Lafayette Parish	824.6	Cox Communications, Inc
 Louisiana	Lafayette Parish	824.6	AT&T Services, Inc.
 Louisiana	Lafayette Parish	824.6	Lafayette City Parish Consolidated Government
Puerto Rico	Morovis Municipio	838.9	Critical Hub Networks, Inc.
 Tennessee	Knox County	850.5	AT&T Services, Inc.
 Tennessee	Knox County	850.5	COMCAST CABLE COMMUNICATIONS, LLC
 North Carolina	Forsyth County	859.2	AT&T Services, Inc.
 North Carolina	Forsyth County	859.2	North State Communications Advanced Services, LLC
 North Carolina	Forsyth County	859.2	North State Telephone Company dba North State Communications
 North Carolina	Forsyth County	859.2	Windstream North Carolina, LLC
Puerto Rico	Corozal Municipio	872.4	Critical Hub Networks, Inc.
 Georgia	Muscogee County	877.5	AT&T Services, Inc.
 New Jersey	Gloucester County	895.3	COMCAST CABLE COMMUNICATIONS, LLC
 Washington	King County	912.9	Webpass, Inc.
 Washington	King County	912.9	WaveDivision Holdings, LLC
 Washington	King County	912.9	CenturyLink, Inc.
 Washington	King County	912.9	California Internet, L.P. DBA GeoLinks
 Washington	King County	912.9	COMCAST CABLE COMMUNICATIONS, LLC
 New Jersey	Ocean County	917.0	XCHANGE TELECOM CORP.
 Texas	Collin County	930.0	AT&T Services, Inc.
 Texas	Collin County	930.0	Google Fiber Texas, LLC
 Texas	Collin County	930.0	Grande Communications Networks, LLC
 Texas	Collin County	930.0	En-Touch Systems, Inc.
 Texas	Collin County	930.0	Cutter Communications, Inc. dba GCEC Telecom
 North Carolina	Durham County	935.7	AT&T Services, Inc.
 North Carolina	Durham County	935.7	Google Fiber North Carolina, LLC
 Louisiana	East Baton Rouge Parish	966.6	Cox Communications, Inc
 Louisiana	East Baton Rouge Parish	966.6	East Ascension Telephone Company, L.L.C.
 Louisiana	East Baton Rouge Parish	966.6	AT&T Services, Inc.
 Louisiana	East Baton Rouge Parish	966.6	Hunt Telecommunications, LLC
 Georgia	Clarke County	979.1	AT&T Services, Inc.
 Illinois	Kane County	990.8	AT&T Services, Inc.
 Illinois	Kane County	990.8	COMCAST CABLE COMMUNICATIONS, LLC
 Indiana	Lake County	994.1	AT&T Services, Inc.
 Ohio	Lake County	1011.2	AT&T Services, Inc.
 Pennsylvania	Lehigh County	1012.5	PenTeleData Limited Partnership I
 Oklahoma	Oklahoma County	1013.8	Cox Communications, Inc
 Oklahoma	Oklahoma County	1013.8	AT&T Services, Inc.
 Utah	Davis County	1025.8	Veracity Networks
 Utah	Davis County	1025.8	Google Fiber Utah, LLC
 Utah	Davis County	1025.8	CenturyLink, Inc.
 Utah	Davis County	1025.8	Utah Telecommunication Open Infrastructure Agency
 Texas	Travis County	1034.4	AT&T Services, Inc.
 Texas	Travis County	1034.4	Google Fiber Texas, LLC
 Texas	Travis County	1034.4	Grande Communications Networks, LLC
 Texas	Travis County	1034.4	En-Touch Systems, Inc.
 Pennsylvania	Bucks County	1034.7	PenTeleData Limited Partnership I
 Kansas	Wyandotte County	1039.0	AT&T Services, Inc.
 Kansas	Wyandotte County	1039.0	Google Fiber Kansas, LLC
 Kentucky	Fayette County	1042.8	Google Fiber Kentucky, LLC
 Kentucky	Fayette County	1042.8	Windstream Kentucky East, LLC
 Oklahoma	Tulsa County	1058.1	Cox Communications, Inc
 North Carolina	New Hanover County	1058.1	AT&T Services, Inc.
 Oklahoma	Tulsa County	1058.1	AT&T Services, Inc.
 Oklahoma	Tulsa County	1058.1	Valor Telecommunications of Texas, LLC
 New Jersey	Morris County	1069.8	PenTeleData Limited Partnership I
 New Jersey	Morris County	1069.8	California Internet, L.P. DBA GeoLinks
 North Carolina	Wake County	1078.8	AT&T Services, Inc.
 North Carolina	Wake County	1078.8	Google Fiber North Carolina, LLC
 North Carolina	Wake County	1078.8	Ting Inc.
 North Carolina	Wake County	1078.8	CenturyLink, Inc.
 Virginia	Covington city	1090.1	Lumos Telephone of Botetourt Inc.
 Missouri	Jackson County	1115.3	AT&T Services, Inc.
 Missouri	Jackson County	1115.3	Google Fiber Missouri, LLC
 Missouri	Jackson County	1115.3	Packet  Layer Consulting
 Missouri	Jackson County	1115.3	Sho-Me Technologies, LLC
 Missouri	Jackson County	1115.3	Consolidated Communications Holdings, Inc.
 Florida	Duval County	1133.9	AT&T Services, Inc.
 Kansas	Johnson County	1149.6	AT&T Services, Inc.
 Kansas	Johnson County	1149.6	Packet  Layer Consulting
 Kansas	Johnson County	1149.6	Fiber Communications of Columbus LLC dba Optic Communications
 Kansas	Johnson County	1149.6	Consolidated Communications Holdings, Inc.
 Kansas	Johnson County	1149.6	Google Fiber Kansas, LLC
 Ohio	Montgomery County	1159.5	AT&T Services, Inc.
 Florida	Hillsborough County	1204.9	Orlando Telephone Company, Inc.
 Tennessee	Shelby County	1215.5	AT&T Services, Inc.
 Tennessee	Shelby County	1215.5	Aeneas Communications, LLC
 Tennessee	Shelby County	1215.5	Telepak Networks, Inc.
 Connecticut	Hartford County	1216.2	Cox Communications, Inc
Puerto Rico	Fajardo Municipio	1238.7	Critical Hub Networks, Inc.
 Tennessee	Davidson County	1243.3	AT&T Services, Inc.
 Tennessee	Davidson County	1243.3	Google Fiber Tennessee, LLC
 Tennessee	Davidson County	1243.3	United Communications, Inc.
 Tennessee	Davidson County	1243.3	COMCAST CABLE COMMUNICATIONS, LLC
 Delaware	New Castle County	1263.2	COMCAST CABLE COMMUNICATIONS, LLC
 Florida	Orange County	1268.5	AT&T Services, Inc.
 Florida	Orange County	1268.5	Orlando Telephone Company, Inc.
 Florida	Orange County	1268.5	CenturyLink, Inc.
 Florida	Orange County	1268.5	Smart City Telecommunications LLC
 Ohio	Lucas County	1296.2	AT&T Services, Inc.
 Ohio	Lucas County	1296.2	LightSpeed Comminications, LLC
 Ohio	Summit County	1312.6	AT&T Services, Inc.
 Ohio	Summit County	1312.6	Windstream Western Reserve, Inc
 Florida	Miami-Dade County	1315.5	AT&T Services, Inc.
 Florida	Miami-Dade County	1315.5	Orlando Telephone Company, Inc.
 Florida	Miami-Dade County	1315.5	Webpass, Inc.
 Florida	Miami-Dade County	1315.5	ITP
 Florida	Miami-Dade County	1315.5	California Internet, L.P. DBA GeoLinks
 Florida	Miami-Dade County	1315.5	COMCAST CABLE COMMUNICATIONS, LLC
 Maryland	Baltimore County	1345.5	COMCAST CABLE COMMUNICATIONS, LLC
 Florida	Seminole County	1367.0	AT&T Services, Inc.
 Florida	Seminole County	1367.0	Orlando Telephone Company, Inc.
 Florida	Seminole County	1367.0	CenturyLink, Inc.
 California	Santa Clara County	1381.0	AT&T Services, Inc.
 California	Santa Clara County	1381.0	Google Fiber California, LLC
 California	Santa Clara County	1381.0	Etheric Networks, Inc.
 California	Santa Clara County	1381.0	California Internet, L.P. DBA GeoLinks
 California	Santa Clara County	1381.0	COMCAST CABLE COMMUNICATIONS, LLC
 Texas	Bexar County	1383.1	AT&T Services, Inc.
 Texas	Bexar County	1383.1	Google Fiber Texas, LLC
 Texas	Bexar County	1383.1	Grande Communications Networks, LLC
 Texas	Bexar County	1383.1	En-Touch Systems, Inc.
 Michigan	Oakland County	1385.7	AT&T Services, Inc.
 Michigan	Oakland County	1385.7	LightSpeed Comminications, LLC
 Utah	Salt Lake County	1387.1	Veracity Networks
 Utah	Salt Lake County	1387.1	Google Fiber Utah, LLC
 Utah	Salt Lake County	1387.1	CenturyLink, Inc.
 Utah	Salt Lake County	1387.1	Utah Telecommunication Open Infrastructure Agency
 Utah	Salt Lake County	1387.1	Wirelessbeehive.com
 Virginia	Waynesboro city	1396.8	Lumos Telephone of Botetourt Inc.
 Florida	Broward County	1444.9	AT&T Services, Inc.
 Florida	Broward County	1444.9	COMCAST CABLE COMMUNICATIONS, LLC
Puerto Rico	Ponce Municipio	1449.3	Critical Hub Networks, Inc.
 Louisiana	Jefferson Parish	1463.1	Cox Communications, Inc
 Louisiana	Jefferson Parish	1463.1	AT&T Services, Inc.
 Louisiana	Jefferson Parish	1463.1	Hunt Telecommunications, LLC
 California	Contra Costa County	1465.2	AT&T Services, Inc.
 California	Contra Costa County	1465.2	Sonic Telecom, LLC
 California	Contra Costa County	1465.2	WaveDivision Holdings, LLC
 California	Contra Costa County	1465.2	COMCAST CABLE COMMUNICATIONS, LLC
 Connecticut	Fairfield County	1467.2	CSC Holdings LLC
 California	Sacramento County	1470.8	AT&T Services, Inc.
 California	Sacramento County	1470.8	Google Fiber California, LLC
 Massachusetts	Essex County	1508.8	COMCAST CABLE COMMUNICATIONS, LLC
 Rhode Island	Providence County	1530.3	Cox Communications, Inc
 Virginia	Lynchburg city	1538.2	Lumos Networks Inc.
 Virginia	Williamsburg city	1559.3	Cox Communications, Inc
 Nebraska	Douglas County	1574.4	Cox Communications, Inc
 Nebraska	Douglas County	1574.4	CenturyLink, Inc.
 Illinois	Lake County	1585.6	AT&T Services, Inc.
 Hawaii	Honolulu County	1586.7	California Internet, L.P. DBA GeoLinks
 California	San Mateo County	1602.2	AT&T Services, Inc.
 California	San Mateo County	1602.2	Webpass, Inc.
 California	San Mateo County	1602.2	Go Fiber
 California	San Mateo County	1602.2	Sonic Telecom, LLC
 California	San Mateo County	1602.2	WaveDivision Holdings, LLC
 California	San Mateo County	1602.2	Etheric Networks, Inc.
 California	San Mateo County	1602.2	City of San Bruno
 California	San Mateo County	1602.2	California Internet, L.P. DBA GeoLinks
 California	San Mateo County	1602.2	COMCAST CABLE COMMUNICATIONS, LLC
 New Jersey	Mercer County	1632.2	COMCAST CABLE COMMUNICATIONS, LLC
 New York	Suffolk County	1637.4	CSC Holdings LLC
 Pennsylvania	Allegheny County	1675.6	Salsgiver Telecom, Inc.
 Pennsylvania	Allegheny County	1675.6	NetSpeed LLC
 Pennsylvania	Allegheny County	1675.6	Joink, LLC
 Pennsylvania	Allegheny County	1675.6	COMCAST CABLE COMMUNICATIONS, LLC
 Colorado	Broomfield County	1691.9	CenturyLink, Inc.
 Massachusetts	Norfolk County	1693.6	COMCAST CABLE COMMUNICATIONS, LLC
 Oregon	Multnomah County	1704.9	Origin Networks, LLC
 Oregon	Multnomah County	1704.9	Stephouse Holdings Company, LLC
 Oregon	Multnomah County	1704.9	WaveDivision Holdings, LLC
 Oregon	Multnomah County	1704.9	CenturyLink, Inc.
 Oregon	Multnomah County	1704.9	COMCAST CABLE COMMUNICATIONS, LLC
 Georgia	Fulton County	1748.0	AT&T Services, Inc.
 Georgia	Fulton County	1748.0	Google Fiber Georgia, LLC
 Georgia	Fulton County	1748.0	COMCAST CABLE COMMUNICATIONS, LLC
 Michigan	Macomb County	1754.9	AT&T Services, Inc.
 North Carolina	Mecklenburg County	1755.5	AT&T Services, Inc.
 North Carolina	Mecklenburg County	1755.5	Google Fiber North Carolina, LLC
 North Carolina	Mecklenburg County	1755.5	Comporium, Inc.
 North Carolina	Mecklenburg County	1755.5	Windstream Communications, Inc.
 North Carolina	Mecklenburg County	1755.5	Windstream Concord Telephone, LLC
 North Carolina	Mecklenburg County	1755.5	Windstream North Carolina, LLC
 Virginia	Virginia Beach city	1758.9	Cox Communications, Inc
 Virginia	Virginia Beach city	1758.9	Eastern Shore of Virginia Broadband Authority
 Virginia	Virginia Beach city	1758.9	Eastern Shore Communications, LLC
 New York	Rockland County	1795.9	XCHANGE TELECOM CORP.
 Georgia	Clayton County	1832.5	AT&T Services, Inc.
 Georgia	Clayton County	1832.5	Google Fiber Georgia, LLC
 Massachusetts	Middlesex County	1837.9	Webpass, Inc.
 Georgia	Gwinnett County	1871.2	AT&T Services, Inc.
 Georgia	Gwinnett County	1871.2	Google Fiber Georgia, LLC
 Kentucky	Jefferson County	1948.1	AT&T Services, Inc.
 Kentucky	Jefferson County	1948.1	Google Fiber Kentucky, LLC
 Missouri	St. Louis County	1967.2	AT&T Services, Inc.
 Maryland	Montgomery County	1978.2	COMCAST CABLE COMMUNICATIONS, LLC
 Georgia	Cobb County	2026.4	AT&T Services, Inc.
 Georgia	Cobb County	2026.4	Google Fiber Georgia, LLC
 Georgia	Cobb County	2026.4	COMCAST CABLE COMMUNICATIONS, LLC
 Louisiana	Orleans Parish	2029.4	Cox Communications, Inc
 Louisiana	Orleans Parish	2029.4	AT&T Services, Inc.
 Louisiana	Orleans Parish	2029.4	Hunt Telecommunications, LLC
 California	Alameda County	2043.6	AT&T Services, Inc.
 California	Alameda County	2043.6	Webpass, Inc.
 California	Alameda County	2043.6	Tekify, LLC
 California	Alameda County	2043.6	Unwired Ltd
 California	Alameda County	2043.6	Sonic Telecom, LLC
 California	Alameda County	2043.6	Etheric Networks, Inc.
 California	Alameda County	2043.6	California Internet, L.P. DBA GeoLinks
 California	Alameda County	2043.6	Consolidated Smart Broadband Systems, LLC
 California	Alameda County	2043.6	COMCAST CABLE COMMUNICATIONS, LLC
 Minnesota	Hennepin County	2081.7	CenturyLink, Inc.
 Minnesota	Hennepin County	2081.7	COMCAST CABLE COMMUNICATIONS, LLC
 Texas	Tarrant County	2094.7	AT&T Services, Inc.
 Texas	Tarrant County	2094.7	Grande Communications Networks, LLC
 Texas	Tarrant County	2094.7	En-Touch Systems, Inc.
 Ohio	Franklin County	2186.1	AT&T Services, Inc.
 Ohio	Franklin County	2186.1	Intelliwave, LLC
 New York	Westchester County	2204.7	CSC Holdings LLC
 Indiana	Marion County	2279.6	AT&T Services, Inc.
 Indiana	Marion County	2279.6	Wintek Corporation
 Indiana	Marion County	2279.6	NineStar Connect
 Virginia	Roanoke city	2279.8	Cox Communications, Inc
 New Jersey	Camden County	2321.5	COMCAST CABLE COMMUNICATIONS, LLC
 Texas	Harris County	2402.4	AT&T Services, Inc.
 Texas	Harris County	2402.4	Google Fiber Texas, LLC
 Texas	Harris County	2402.4	En-Touch Systems, Inc.
 Texas	Harris County	2402.4	COMCAST CABLE COMMUNICATIONS, LLC
 Texas	Harris County	2402.4	Consolidated Communications Holdings, Inc.
 Texas	Harris County	2402.4	Windstream Sugar Land, LLC
 California	Los Angeles County	2419.6	Race Telecommunications, Inc.
 California	Los Angeles County	2419.6	AT&T Services, Inc.
 California	Los Angeles County	2419.6	Ultimate Internet Access, Inc
 California	Los Angeles County	2419.6	Google Fiber California, LLC
 California	Los Angeles County	2419.6	COB/BWP	One Burbank
 California	Los Angeles County	2419.6	Sonic Telecom, LLC
 California	Los Angeles County	2419.6	California Internet, L.P. DBA GeoLinks
 California	Los Angeles County	2419.6	Consolidated Smart Broadband Systems, LLC
Puerto Rico	Caguas Municipio	2438.6	Critical Hub Networks, Inc.
 Georgia	DeKalb County	2585.7	AT&T Services, Inc.
 Georgia	DeKalb County	2585.7	Google Fiber Georgia, LLC
 New Jersey	Middlesex County	2621.6	CSC Holdings LLC
 Virginia	Newport News city	2630.0	Cox Communications, Inc
 Virginia	Hampton city	2673.2	Cox Communications, Inc
 New Jersey	Passaic County	2715.3	PenTeleData Limited Partnership I
 Texas	Dallas County	2718.0	AT&T Services, Inc.
 Texas	Dallas County	2718.0	Google Fiber Texas, LLC
 Texas	Dallas County	2718.0	Grande Communications Networks, LLC
 Texas	Dallas County	2718.0	En-Touch Systems, Inc.
 Texas	Dallas County	2718.0	California Internet, L.P. DBA GeoLinks
 Virginia	Fairfax County	2766.8	Cox Communications, Inc
 Virginia	Fairfax County	2766.8	California Internet, L.P. DBA GeoLinks
 Virginia	Fairfax County	2766.8	COMCAST CABLE COMMUNICATIONS, LLC
 Illinois	DuPage County	2799.8	AT&T Services, Inc.
 Illinois	DuPage County	2799.8	COMCAST CABLE COMMUNICATIONS, LLC
 Ohio	Cuyahoga County	2800.0	Cox Communications, Inc
 Ohio	Cuyahoga County	2800.0	AT&T Services, Inc.
 Virginia	Portsmouth city	2838.9	Cox Communications, Inc
 Michigan	Wayne County	2974.4	AT&T Services, Inc.
 Michigan	Wayne County	2974.4	Rocket Fiber LLC
 Michigan	Wayne County	2974.4	LightSpeed Comminications, LLC
